Country Name,Country Code,Time,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]",Trade (% of GDP) [NE.TRD.GNFS.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]",Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ]
Paraguay,PRY,2015,99.331532,98.58271444,64.5139591,9.749454783,1.604800376,3.080374008,11809.94643,2625333,39.25,0.642128422,..,..,..,10.16619,12.80041,48.03133,..
Paraguay,PRY,2016,98.4,96.05128058,65.39041155,9.568414221,4.1244648,4.31290497,12157.3049,2641608,38.974,0.618007751,..,11.92418,31.27849,9.79239,12.3527,47.28031,..
Paraguay,PRY,2017,99.3,98.50801034,68.6778314,9.953470067,2.14579838,4.958051422,12594.34143,2657553,38.7,0.601795194,..,..,..,..,..,..,..
Paraguay,PRY,2018,100,100,70.67576709,10.03533097,2.186746242,3.351958024,12849.94101,2672175,38.415,0.548697295,..,..,..,10.21122,13.02304,49.24861,..
Paraguay,PRY,2019,..,..,69.15760135,..,2.866700328,-0.029914393,12684.59619,2685486,38.121,0.496896963,..,..,..,..,..,..,..
Nicaragua,NIC,1960,..,..,49.82198605,..,..,..,..,1071307,60.419,..,..,..,..,..,..,..,..
Nicaragua,NIC,1961,..,..,47.9552224,..,-0.047370486,7.497743398,..,1097318,59.97,2.39896224,..,..,..,..,..,..,..
Nicaragua,NIC,1962,..,..,55.33508066,..,-0.535467334,10.89079833,..,1123376,59.519,2.346941639,..,..,..,..,..,..,..
Nicaragua,NIC,1963,..,..,59.06679898,..,-0.408188198,10.86547925,..,1148181,58.995,2.18405138,..,..,..,..,..,..,..
Nicaragua,NIC,1964,..,..,59.37395215,..,4.520642361,11.69847903,..,1166668,58.145,1.597287171,..,..,..,..,..,..,..
Nicaragua,NIC,1965,..,..,61.70759758,..,0.840469556,9.525155827,..,1185038,57.293,1.56230189,..,..,..,..,..,..,..
Nicaragua,NIC,1966,..,..,61.23577948,..,3.661066805,3.301136398,..,1203181,56.435,1.519404128,..,..,..,..,..,..,..
Nicaragua,NIC,1967,..,..,61.50602078,..,1.266337669,6.969513825,..,1221104,55.573,1.478648472,..,..,..,..,..,..,..
Nicaragua,NIC,1968,..,..,57.07716619,..,4.48995933,1.342960053,..,1238907,54.707,1.447417171,..,..,..,..,..,..,..
Nicaragua,NIC,1969,..,..,51.56613881,..,1.171810259,6.237703907,..,1256776,53.84,1.432017236,..,..,..,..,..,..,..
Nicaragua,NIC,1970,..,..,55.92428704,..,2.438735201,1.353826591,..,1274730,52.97,1.418467982,..,..,19.47031,..,..,..,..
Nicaragua,NIC,1971,..,..,54.83926937,..,3.03165699,3.304756499,..,1295632,52.215,1.626421551,..,..,21.61815,..,..,..,..
Nicaragua,NIC,1972,..,..,64.93131386,..,4.250734608,2.220722892,..,1328911,51.937,2.536120285,..,..,..,..,..,..,..
Nicaragua,NIC,1973,..,..,66.01306405,..,16.66420835,6.417013974,..,1363126,51.659,2.542078174,..,..,..,..,..,..,..
Nicaragua,NIC,1974,..,..,71.68217915,..,21.79128608,14.19242509,..,1398263,51.38,2.545016043,..,..,..,..,..,..,..
Nicaragua,NIC,1975,..,..,64.98248696,..,4.732033564,-0.153246894,..,1434360,51.102,2.548800468,..,..,..,..,..,..,..
Nicaragua,NIC,1976,..,..,64.83676287,..,10.43400247,5.209454497,..,1471312,50.823,2.543576305,..,..,..,..,..,..,..
Nicaragua,NIC,1977,..,..,69.51782848,..,11.85247103,8.368480533,..,1508986,50.544,2.528338233,..,..,..,..,..,..,..
Nicaragua,NIC,1978,..,..,65.65898968,..,3.771266467,-7.838800375,..,1547120,50.266,2.4957236,..,..,..,..,..,..,..
Nicaragua,NIC,1979,..,..,70.15694296,..,31.65848093,-26.47878886,..,1585292,49.987,2.437347942,..,..,25.79525,..,..,..,..
Nicaragua,NIC,1980,..,..,67.49716202,..,36.978628,4.611732279,..,1623224,49.708,2.364567754,..,..,22.17767,..,..,..,..
Nicaragua,NIC,1981,..,..,64.12516252,..,11.72111866,5.36329019,..,1660917,49.43,2.295556446,..,..,..,..,..,..,..
Nicaragua,NIC,1982,..,..,42.0340479,..,16.74571589,-0.816361919,..,1698228,49.151,2.221549501,..,..,18.97327,..,..,..,..
Nicaragua,NIC,1983,..,..,49.39292348,..,11.00198743,4.613211627,..,1734850,48.873,2.133559984,..,..,..,..,..,..,..
Nicaragua,NIC,1984,..,..,45.89384999,..,38.96199866,-1.566093913,..,1770268,48.594,2.020999322,..,..,13.60398,..,..,..,..
Nicaragua,NIC,1985,..,..,36.59246114,..,167.1889707,-4.081851488,..,1804284,48.316,1.903288963,..,..,..,..,..,..,..
Nicaragua,NIC,1986,..,..,33.60791577,..,281.4601959,-1.017309161,..,1836517,48.037,1.770700579,..,..,..,..,..,..,..
Nicaragua,NIC,1987,..,..,25.53104935,..,523.0809523,-0.706352941,..,1867220,47.759,1.657985075,..,..,18.97834,..,..,..,..
Nicaragua,NIC,1988,..,..,76.25108369,..,13611.63482,-12.44982204,..,1897119,47.481,1.588572589,..,..,..,..,..,..,..
Nicaragua,NIC,1989,..,..,97.72868394,..,4711.169552,-1.73821633,..,1927279,47.203,1.577274398,..,..,..,..,..,..,..
Nicaragua,NIC,1990,..,..,71.29081408,26.26583735,5016.10795,-0.052499721,3454.276813,1958384,46.925,1.601047978,..,..,..,..,..,..,..
Nicaragua,NIC,1991,..,..,74.32797374,18.23936737,4523.631883,-0.189281496,3371.688303,1990735,46.648,1.638427391,..,..,..,..,..,..,..
Nicaragua,NIC,1992,..,..,70.51762606,19.84950915,23.66531187,0.386346619,3309.533843,2023824,46.37,1.648487384,..,..,18.33406,..,..,..,..
Nicaragua,NIC,1993,72.064174,46.94140568,68.28596679,18.98088283,20.3916252,-0.392936019,3224.146151,2056899,46.093,1.621071771,..,..,..,..,..,..,..
Nicaragua,NIC,1994,68.65791321,41.55658319,39.08121629,8.993665941,133.7047975,3.337726081,3261.229742,2088800,45.817,1.539022957,..,..,..,..,..,..,..
Nicaragua,NIC,1995,69.34946442,42.35094113,44.03979441,9.402734402,13.3926838,5.911907916,3384.849574,2119675,45.563,1.467303664,..,..,..,..,..,..,..
Nicaragua,NIC,1996,70.04341888,43.28859998,48.4828383,9.494441288,9.606812913,6.344268336,3531.730355,2153293,45.413,1.573552326,..,..,..,..,..,..,..
Nicaragua,NIC,1997,70.74036407,44.26270511,58.00553065,10.58909176,9.777993242,3.966650879,3606.348771,2185144,45.263,1.468343197,..,..,..,..,..,..,..
Nicaragua,NIC,1998,69.047103,42.69514976,57.01371507,11.03648306,14.02848776,3.711681463,3676.998483,2215389,45.114,1.374627858,..,..,..,..,..,..,..
Nicaragua,NIC,1999,72.13887024,46.31613536,62.53764452,10.71894637,9.226232512,7.035970573,3872.316688,2244171,44.964,1.290817912,..,..,..,..,..,..,..
Nicaragua,NIC,2000,72.83233643,47.36301051,61.29849746,10.64687011,8.56622846,4.101590155,3968.908777,2271808,44.815,1.223980228,..,..,..,..,..,..,..
Nicaragua,NIC,2001,72.22158,47.85951188,57.98013155,9.802508066,7.241509274,2.960843554,4026.012337,2298178,44.665,1.154064484,..,..,..,..,..,..,..
Nicaragua,NIC,2002,74.18535614,49.40083942,58.09128441,10.39549911,3.248378725,0.753938895,3998.8841,2323436,44.516,1.093048942,..,..,..,..,..,..,..
Nicaragua,NIC,2003,74.83597565,50.35414021,62.17506589,11.7208159,5.331077194,2.520732899,4043.296504,2347954,44.367,1.049718612,..,..,..,..,..,..,..
Nicaragua,NIC,2004,75.46336365,51.23693015,67.19531678,12.18817918,9.050902449,5.312170527,4200.289347,2372267,44.218,1.030172741,..,..,..,..,..,..,..
Nicaragua,NIC,2005,73.821815,46.39040631,71.64572371,12.89980348,9.867094176,4.282398312,4320.762339,2396559,44.065,1.018792051,3.5,2.97574,..,..,..,..,4.5
Nicaragua,NIC,2006,76.65200043,52.72749656,87.31045625,13.6841751,7.868819714,4.152323187,4438.901938,2418778,43.868,0.922849541,3,3.5145,..,..,..,..,4.5
Nicaragua,NIC,2007,77.23374176,53.3937224,93.02592187,13.86210515,9.674061023,5.075817499,4600.55622,2441289,43.672,0.926372455,3,..,..,..,..,..,4.5
Nicaragua,NIC,2008,77.82254028,54.06185481,96.79408513,13.20170593,16.19830264,3.436373829,4693.679079,2463916,43.475,0.922577568,3,..,..,..,..,..,4.5
Nicaragua,NIC,2009,77.916313,51.67721457,86.99338235,13.13768507,6.036484918,-3.292789619,4477.429659,2486606,43.279,0.916677429,3,..,..,..,..,..,4.5
Nicaragua,NIC,2010,79.06764984,55.48472796,100.3635333,13.67834036,6.139759838,4.40884491,4611.791281,2509182,43.083,0.903807515,2.5,7.42901,13.23297,..,..,..,4.5
Nicaragua,NIC,2011,79.74713135,56.0104854,111.8281238,14.51978319,10.21313826,6.317524825,4837.54549,2531636,42.887,0.890893046,2.5,..,..,..,..,..,4.5
Nicaragua,NIC,2012,80.47660065,56.90752743,115.1778478,15.00919379,6.242963163,6.496747299,5083.37868,2554000,42.691,0.879502354,2.5,..,..,..,..,..,4.5
Nicaragua,NIC,2013,81.25056458,58.30020758,110.9840533,15.02042537,4.349891319,4.926792269,5263.50449,2576240,42.495,0.867021399,3,..,..,..,..,..,4.5
Nicaragua,NIC,2014,81.853073,59.27268318,106.6980325,15.31621672,8.392612076,4.78581617,5443.325635,2598376,42.3,0.855566289,3,..,..,..,..,..,4.5
Nicaragua,NIC,2015,83.68191528,62.87525613,98.19388163,15.58958836,7.588937847,4.79144082,5630.347712,2620295,42.105,0.840027237,3,..,..,..,..,..,4.5
Nicaragua,NIC,2016,85.35560608,66.02278572,93.81396939,16.16648872,4.589219691,4.563542212,5811.893399,2641996,41.91,0.824778524,2.5,..,..,..,..,..,4.5
Nicaragua,NIC,2017,86.8,68.88834175,96.37998455,16.57375161,4.124122657,4.631383681,6004.031789,2662548,41.701,0.774886695,2.5,..,..,..,..,..,4.5
Nicaragua,NIC,2018,88.07795715,71.35120769,93.62140866,15.65298932,3.592466231,-3.950917081,5694.875776,2681765,41.478,0.71916008,2.5,..,..,..,..,..,4.5
Nicaragua,NIC,2019,..,..,95.07564249,..,4.667738162,-3.8785099,5407.104702,2699365,41.24,0.654140032,2.5,..,..,..,..,..,4.5
Mexico,MEX,1960,..,..,20.16920245,..,..,..,..,18601507,49.247,..,..,..,..,..,..,..,..
Mexico,MEX,1961,..,..,19.02774011,..,3.418054336,5.000000002,..,18863468,48.41,1.398454259,..,..,..,..,..,..,..
Mexico,MEX,1962,..,..,18.67784211,..,2.560773027,4.664414668,..,19121717,47.572,1.359756332,..,..,..,..,..,..,..
Mexico,MEX,1963,..,..,18.27372642,..,3.211692187,8.106886928,..,19377438,46.735,1.328469473,..,..,..,..,..,..,..
Mexico,MEX,1964,..,..,17.48649402,..,5.800203531,11.90548077,..,19631925,45.9,1.304766809,..,..,..,..,..,..,..
Mexico,MEX,1965,..,..,17.15692308,..,1.554566053,7.099999996,..,19886179,45.069,1.286790016,..,..,..,..,..,..,..
Mexico,MEX,1966,..,..,16.48486842,..,4.956987206,6.096139304,..,20137476,44.239,1.255758887,..,..,..,..,..,..,..
Mexico,MEX,1967,..,..,15.8771988,..,3.170000302,5.854924878,..,20385099,43.413,1.222163608,..,..,..,..,..,..,..
Mexico,MEX,1968,..,..,16.39158038,..,1.022533659,9.423278818,..,20626693,42.589,1.178182093,..,..,..,..,..,..,..
Mexico,MEX,1969,..,..,16.81746305,..,6.969811597,3.418620026,..,20862642,41.771,1.137408174,..,..,..,..,..,..,..
Mexico,MEX,1970,..,..,17.4122973,..,2.682680976,6.502484033,..,21101548,40.979,1.138630728,..,..,..,..,..,..,..
Mexico,MEX,1971,..,..,16.35969388,..,6.358650504,3.762467686,..,21347848,40.221,1.160453562,..,..,..,..,..,..,..
Mexico,MEX,1972,..,..,16.8900885,7.610619469,6.539215679,8.228807312,..,21585027,39.468,1.104894153,..,..,..,..,..,..,..
Mexico,MEX,1973,..,..,17.87681621,7.091172214,13.38736805,7.861119861,..,21809333,38.721,1.033811757,..,..,..,..,..,..,..
Mexico,MEX,1974,..,..,18.98111111,8,23.13284835,5.77682723,..,22014633,37.978,0.936937117,..,..,..,..,..,..,..
Mexico,MEX,1975,..,..,16.51454545,9.181818182,15.58259721,5.74448505,..,22198598,37.241,0.832176511,..,..,..,..,..,..,..
Mexico,MEX,1976,..,..,18.35707513,9.044493071,19.36354569,4.417444135,..,22358911,36.509,0.719581033,..,..,..,..,..,..,..
Mexico,MEX,1977,..,..,20.54128718,9.951325041,30.44223576,3.390639707,..,22497995,35.785,0.620125007,..,..,..,..,..,..,..
Mexico,MEX,1978,..,..,21.51074027,10.7402653,16.00237853,8.956942328,..,22615771,35.066,0.522130064,..,..,..,..,..,..,..
Mexico,MEX,1979,..,..,23.64011734,11.34289439,19.67329801,9.698170138,..,22716204,34.354,0.443100766,..,..,..,..,..,..,..
Mexico,MEX,1980,..,..,22.43461965,11.4238505,40.78812845,9.233251984,..,22809155,33.661,0.408348803,..,..,..,..,..,14.18506,..
Mexico,MEX,1981,..,..,22.11727494,10.54584204,26.29746578,8.525606663,..,22994746,33.13,0.81037646,..,..,..,..,..,..,..
Mexico,MEX,1982,..,..,24.13401362,11.21787245,61.8441415,-0.520808042,..,23167964,32.604,0.750470728,..,..,..,..,..,..,..
Mexico,MEX,1983,..,..,27.09610204,12.99939446,86.63359287,-3.486421804,..,23325870,32.081,0.679258274,..,..,..,..,..,..,..
Mexico,MEX,1984,..,..,25.67241734,12.6232738,59.4226459,3.410814135,..,23467921,31.563,0.60713797,..,..,..,..,..,..,..
Mexico,MEX,1985,..,..,24.33129239,12.31257863,58.73138332,2.187693116,..,23592872,31.05,0.531020774,..,..,..,..,..,..,..
Mexico,MEX,1986,..,..,29.60622259,11.86499888,69.35087878,-3.078955375,..,23699541,30.541,0.451104835,..,..,..,..,..,..,..
Mexico,MEX,1987,..,..,31.26232084,12.74757437,142.8364894,1.722439312,..,23789328,30.037,0.378139589,..,..,..,..,..,..,..
Mexico,MEX,1988,..,..,38.79033695,11.41196198,100.4472642,1.283260997,..,23863372,29.538,0.310765432,..,..,..,..,..,..,..
Mexico,MEX,1989,..,..,38.32965008,12.13921122,26.80694804,4.105509331,..,23923232,29.044,0.250530594,..,..,30.43989,..,..,..,..
Mexico,MEX,1990,..,..,38.51969641,11.84836466,28.19638053,5.175768386,14971.38994,23991787,28.581,0.286152644,..,..,28.98346,..,..,29.70006,..
Mexico,MEX,1991,..,..,35.78653516,11.59449261,23.42971901,4.214754839,15316.03232,24100878,28.184,0.453670792,..,..,29.46036,..,..,..,..
Mexico,MEX,1992,93.145981,79.01463247,35.5534959,11.60243534,14.84439191,3.541102416,15573.81873,24199052,27.791,0.406518747,..,..,27.58486,..,..,..,..
Mexico,MEX,1993,95.37493896,85.5282791,27.82791118,9.070611435,36.16304601,1.941155848,15598.41376,24285143,27.402,0.355130535,..,..,..,..,..,..,..
Mexico,MEX,1994,95.238294,84.3841666,30.70997185,8.491921675,8.810504399,4.941080676,16091.17696,24355751,27.015,0.290323815,..,..,32.30414,..,..,..,..
Mexico,MEX,1995,95.82253265,86.4205374,46.32101929,8.479624617,38.46465708,-6.291230821,14830.95745,24411766,26.632,0.229722685,..,..,32.8229,..,..,..,..
Mexico,MEX,1996,96.093624,87.74703139,50.41920008,8.742981656,26.54551237,6.773258694,15583.24959,24525617,26.33,0.465293395,..,..,..,..,..,..,..
Mexico,MEX,1997,96.27970886,87.68548313,48.77736168,8.987730676,18.74486929,6.846852279,16392.57556,24666034,26.071,0.570899242,..,..,..,..,..,..,..
Mexico,MEX,1998,96.092755,87.23459211,50.99612163,8.155611883,15.42968529,5.163925168,16979.68678,24795979,25.814,0.525434737,..,14.13979,36.77262,..,..,..,..
Mexico,MEX,1999,96.74449921,89.30797472,50.61797144,8.608136185,16.10281905,2.753554247,17191.56561,24916148,25.559,0.48346044,..,11.50334,29.11088,..,..,..,..
Mexico,MEX,2000,98.007132,93.79899876,52.43268175,9.572861438,11.15220612,4.942453715,17783.12496,24999903,25.278,0.335583753,..,..,..,..,..,37.39071,..
Mexico,MEX,2001,97.18790436,91.01650089,47.16607302,..,6.041490115,-0.404390127,17464.29067,25029404,24.955,0.117934887,..,15.64125,34.4072,..,..,..,..
Mexico,MEX,2002,97.897085,92.91325732,46.69791471,..,5.503365872,-0.039844481,17219.2785,25050040,24.635,0.08241306,..,13.42251,28.72046,..,..,..,..
Mexico,MEX,2003,97.57417297,92.52839577,50.20568946,..,4.039455569,1.446382684,17231.72155,25067242,24.318,0.068646982,..,14.97844,29.18475,..,..,..,..
Mexico,MEX,2004,98.597701,96.08890713,58.42432149,..,7.961710977,3.92059081,17661.62422,25086719,24.003,0.077668844,..,14.02877,29.5445,..,..,45.22499,..
Mexico,MEX,2005,98.932728,96.76558019,62.35912383,..,5.873921411,2.307807066,17815.19483,25114753,23.692,0.11168598,..,14.71323,30.26007,..,..,45.36498,..
Mexico,MEX,2006,99.11416,97.17548096,56.09272463,..,6.389222408,4.495077894,18346.87834,25151866,23.384,0.147664623,..,13.83766,29.79115,..,..,49.02871,..
Mexico,MEX,2007,98.10450745,94.03330359,56.79527936,..,5.789061291,2.291445714,18490.45516,25196552,23.08,0.177507113,..,13.57756,29.49101,..,..,49.10219,..
Mexico,MEX,2008,98.914037,96.16147845,57.77703093,10.02376741,6.172512071,1.143584587,18424.32719,25241502,22.778,0.178238486,..,13.40078,28.71158,..,..,50.17509,..
Mexico,MEX,2009,98.36702728,94.52406977,55.96776976,9.679796263,3.947662895,-5.285744137,17194.65681,25281882,22.48,0.159846809,..,15.38007,30.24801,..,..,51.78929,..
Mexico,MEX,2010,99.236696,97.5991857,60.76031847,10.11091331,4.545151338,5.118118143,17816.62012,25311524,22.185,0.117177339,..,15.24485,30.25379,14.06939,12.76122,51.25726,..
Mexico,MEX,2011,99.1445694,96.90347262,63.46967792,10.01240267,5.842873195,3.66300793,18213.42491,25324582,21.889,0.051575847,..,15.30209,30.66226,..,..,..,..
Mexico,MEX,2012,99.111637,97.15697986,65.76724582,9.773015605,4.065926968,3.642322679,18622.707,25325354,21.595,0.003048375,..,15.32661,31.36863,..,..,55.68316,..
Mexico,MEX,2013,99.32017517,97.50517065,63.76487661,10.29457862,1.529730821,1.354091962,18628.19128,25311374,21.301,-0.055216839,..,15.53822,35.20388,15.86966,14.32261,54.8283,..
Mexico,MEX,2014,99.172928,97.42692965,64.96357919,10.63196811,4.423341944,2.804340128,18907.46306,25283002,21.007,-0.11215477,..,15.39478,31.9821,15.22827,13.95713,56.09103,..
Mexico,MEX,2015,99,97.85177407,71.16631448,12.79662196,2.787393039,3.287991599,19288.24559,25242938,20.715,-0.158587879,..,15.20393,32.31004,16.0893,14.77965,58.0608,..
Mexico,MEX,2016,99.5,98.33106789,76.10027632,13.54173126,5.377774166,2.910546459,19612.22908,25188375,20.423,-0.216385488,..,14.42638,32.94466,16.08628,14.71039,58.47642,..
Mexico,MEX,2017,100,100,77.1941394,13.04892352,6.657226273,2.118082347,19795.8685,25121419,20.133,-0.26617497,..,..,..,16.96622,15.37426,60.29057,..
Mexico,MEX,2018,100,100,80.44832117,13.08292553,4.966880925,2.135958121,19992.23014,25041300,19.844,-0.319436704,..,..,..,17.32987,16.01606,62.29302,..
Mexico,MEX,2019,..,..,78.17597157,..,3.33298841,-0.145602325,19746.43561,24948670,19.556,-0.370594765,..,..,..,..,..,..,..
Guatemala,GTM,1960,..,..,27.1751655,..,..,..,..,2843931,68.879,..,..,..,..,..,..,..,..
Guatemala,GTM,1961,..,..,25.4481309,..,-1.080365054,4.298518348,..,2901164,68.232,1.992478573,..,..,..,..,..,..,..
Guatemala,GTM,1962,..,..,25.20986359,..,2.585502208,3.536501264,..,2958885,67.576,1.970047241,..,..,..,..,..,..,..
Guatemala,GTM,1963,..,..,30.21856193,..,0.805342859,9.541043929,..,3016780,66.914,1.937752922,..,..,..,..,..,..,..
Guatemala,GTM,1964,..,..,33.47702513,..,-1.68057498,4.632992432,..,3077682,66.318,1.998667884,..,..,..,..,..,..,..
Guatemala,GTM,1965,..,..,36.39777951,..,-1.797049285,4.361769315,..,3152015,66.011,2.386521463,..,..,..,..,..,..,..
Guatemala,GTM,1966,..,..,38.07435105,..,-1.002859259,5.512103989,..,3226487,65.702,2.335199838,..,..,..,..,..,..,..
Guatemala,GTM,1967,..,..,35.72067423,..,0.387597217,4.112175617,..,3300619,65.392,2.271609739,..,..,..,..,..,..,..
Guatemala,GTM,1968,..,..,35.15057436,..,1.871428459,8.766035054,..,3373861,65.081,2.194775924,..,..,..,..,..,..,..
Guatemala,GTM,1969,..,..,35.23376677,..,1.696240528,4.736909015,..,3445722,64.768,2.107567572,..,..,..,..,..,..,..
Guatemala,GTM,1970,..,..,36.34978992,..,5.001181482,5.707883599,..,3516147,64.455,2.023232622,..,..,19.42074,..,..,..,..
Guatemala,GTM,1971,..,..,35.98347441,..,-1.26918869,5.58375455,..,3585090,64.139,1.941779052,..,..,19.22493,..,..,..,..
Guatemala,GTM,1972,..,..,37.44348736,..,-1.36345941,7.333051621,..,3653075,63.823,1.878570033,..,..,..,..,..,..,..
Guatemala,GTM,1973,..,..,41.086718,..,14.50077484,6.782834332,..,3720477,63.506,1.82826072,..,..,..,..,..,5.3,..
Guatemala,GTM,1974,..,..,48.07211919,..,15.67927204,6.375029904,..,3787858,63.191,1.794880195,..,..,..,..,..,..,..
Guatemala,GTM,1975,..,..,45.25631531,..,13.11609115,1.949990826,..,3854961,62.875,1.756020241,..,..,..,..,..,..,..
Guatemala,GTM,1976,..,..,49.15584042,..,11.49530465,7.387265623,..,3922313,62.557,1.732064058,..,..,15.69767,..,..,..,..
Guatemala,GTM,1977,..,..,50.7125262,..,16.45286454,7.809220685,..,3991116,62.238,1.738936023,..,..,..,..,..,..,..
Guatemala,GTM,1978,..,..,48.73818078,..,5.495959498,4.996689821,..,4063075,61.919,1.786918506,..,..,..,..,..,..,..
Guatemala,GTM,1979,..,..,47.19960458,..,8.587189835,4.713456087,..,4139744,61.598,1.869387407,..,..,..,..,..,..,..
Guatemala,GTM,1980,..,..,47.10548695,..,10.00488533,3.759978164,..,4222128,61.276,1.970531618,..,..,..,..,..,..,..
Guatemala,GTM,1981,..,..,40.69125737,..,8.548108046,0.646858611,..,4310100,60.953,2.062183935,..,..,..,..,..,..,..
Guatemala,GTM,1982,..,..,33.47481818,..,4.977954606,-3.530089009,..,4403350,60.63,2.140450917,..,..,..,..,..,..,..
Guatemala,GTM,1983,..,..,27.546959,..,6.560975497,-2.572091444,..,4500312,60.305,2.178111284,..,..,..,..,..,..,..
Guatemala,GTM,1984,..,..,28.1531148,..,4.123700382,0.496697749,..,4600307,59.979,2.197631269,..,..,..,..,..,..,..
Guatemala,GTM,1985,..,..,24.93224559,..,18.7797351,-0.609338954,..,4703063,59.653,2.209095818,..,..,..,..,..,..,..
Guatemala,GTM,1986,..,..,30.64401925,..,41.46259277,0.143049598,..,4808325,59.326,2.213479204,..,..,..,..,..,..,..
Guatemala,GTM,1987,..,..,38.14296343,..,7.998534854,3.543983305,..,4915976,58.998,2.214151905,..,..,..,..,..,..,..
Guatemala,GTM,1988,..,..,38.03991399,..,11.65529795,3.89238706,..,5025695,58.668,2.207344317,..,..,..,..,..,..,..
Guatemala,GTM,1989,..,..,39.78154615,..,10.90889688,3.942589519,..,5137329,58.339,2.196954176,..,..,..,..,..,..,..
Guatemala,GTM,1990,..,..,45.86948547,6.86521167,40.53125909,3.10256318,5560.326084,5249791,58.008,2.165497169,..,..,..,..,..,..,..
Guatemala,GTM,1991,..,..,39.52025622,7.325686438,32.97505209,3.658248724,5610.790905,5362123,57.677,2.117171247,..,..,..,..,..,..,..
Guatemala,GTM,1992,..,..,45.36224907,8.313948701,8.861384829,4.838338846,5729.878646,5473038,57.345,2.047387656,..,..,..,..,..,..,..
Guatemala,GTM,1993,..,..,43.77892815,7.81982717,14.50435159,3.927131982,5804.932172,5581926,57.013,1.970002282,..,..,11.66821,..,..,..,..
Guatemala,GTM,1994,..,..,42.3708927,6.765227236,11.72227822,4.033741482,5890.538619,5689267,56.68,1.904753922,..,..,13.86718,..,..,..,..
Guatemala,GTM,1995,60.8,39.02955487,44.68943034,7.714731243,8.667818229,4.948547512,6032.2349,5796192,56.346,1.861973286,..,..,12.02261,..,..,..,..
Guatemala,GTM,1996,67.67890167,47.96536323,40.39295296,8.529663739,8.900004505,2.957779892,6063.208875,5901847,56.011,1.806420257,..,..,12.64218,..,..,..,..
Guatemala,GTM,1997,68.9023056,49.79784683,41.55195116,8.697669273,8.25733955,4.364089915,6180.344714,6006636,55.677,1.759950529,..,..,..,..,..,..,..
Guatemala,GTM,1998,70.12845612,51.67372396,44.42373996,9.371933975,9.502435157,4.99352783,6337.489402,6113086,55.341,1.756686127,..,..,..,..,..,..,..
Guatemala,GTM,1999,70.9,54.21246244,46.36050685,10.24715093,5.041557994,3.847062178,6427.187291,6221658,55.005,1.760471139,..,..,..,..,..,..,..
Guatemala,GTM,2000,73.318205,55.00925019,49.1455879,10.06497645,6.83011465,3.608868735,6499.012983,6335891,54.668,1.819402037,..,4.43312,..,..,..,..,..
Guatemala,GTM,2001,73.78378296,57.45915431,69.54454875,10.86302505,-4.083930438,2.332574853,6492.737007,6450059,54.332,1.785882697,..,5.43449,..,..,..,..,..
Guatemala,GTM,2002,78.667838,64.14668869,66.03186022,11.88054919,6.449502267,3.866625999,6590.589461,6559052,53.995,1.675680227,..,4.13167,..,..,..,15.52663,..
Guatemala,GTM,2003,78.512204,63.39669654,65.95964928,11.67385567,4.456032708,2.530791568,6611.617394,6664800,53.682,1.599386536,..,..,..,..,..,..,..
Guatemala,GTM,2004,77.31053925,63.22336876,69.07811774,11.55273713,6.076932661,3.152081729,6676.558686,6770217,53.384,1.569319391,..,4.38736,..,..,..,..,..
Guatemala,GTM,2005,78.4393692,65.07669011,66.04865537,11.20539147,5.634571885,3.260112083,6752.494287,6873860,53.087,1.519267204,..,4.47158,..,..,..,..,..
Guatemala,GTM,2006,83.730998,74.18377199,66.81818595,11.8569712,4.993878415,5.379776804,6973.032719,6975317,52.79,1.465196308,..,4.99263,10.10508,..,..,12.60265,..
Guatemala,GTM,2007,80.66029358,68.71911183,67.89849678,12.05936244,7.135991395,6.304053689,7267.583565,7074356,52.492,1.409863995,..,6.07245,12.60466,..,..,..,..
Guatemala,GTM,2008,81.77555847,70.55857719,64.12522745,11.27381462,9.440696111,3.281079845,7362.749169,7170952,52.193,1.35620066,..,6.33345,12.81905,..,..,..,..
